State,Season,pH_Level,Turbidity_NTU,Nitrate_mgL,Bacteria_Count_CFU,Rainfall_mm,Temp_C,Outbreak_Risk
Arunachal Pradesh,Pre-Monsoon,7.612243832043751,1.843746625344894,13.905934853962714,29.38699842199035,143.11320846714946,31.148742910787533,0
Meghalaya,Monsoon,7.207877326929874,6.648478276049588,44.408380338307744,3328.124631304135,652.1221975921312,26.4167607339598,1
Arunachal Pradesh,Pre-Monsoon,7.920632465708319,2.1349836183899162,43.233892289483514,186.40256640383268,51.353473362342214,30.894648064536064,0
Arunachal Pradesh,Monsoon,7.588433963131113,13.556754052650854,28.20443816586307,3250.4184600105923,509.4386067801031,21.57516189378802,1
Tripura,Winter,6.210533677029916,0.9697310279658707,25.91056276725725,218.81286619296816,12.046395483588967,29.14774576734068,0
Arunachal Pradesh,Post-Monsoon,7.329230043730297,1.0940147199653416,49.51981943403324,543.4495047106603,136.22801638465137,18.250619103900707,0
Manipur,Post-Monsoon,6.588335740990951,0.9187028086459225,6.728510347270494,749.5760912085501,39.32154486764108,19.53361172723137,0
Tripura,Pre-Monsoon,7.537474943427867,1.9403479161713322,44.02171186016671,481.2518399096394,75.38922152526881,16.25999400203976,0
Tripura,Post-Monsoon,7.940633651428795,0.726731271167752,28.301318229166434,101.50497957954323,111.47241870518054,29.4297269703127,0
Assam,Post-Monsoon,7.845922614444609,2.332484913348888,34.70328331431602,219.97724973870305,47.41923708355126,23.384317880071464,0
Nagaland,Winter,7.7311394454794975,0.6506708206854346,25.699223005376027,715.0872024484896,32.68489721948866,33.69900158201801,0
Nagaland,Monsoon,7.649733163554115,9.143089334510663,1.383341120033249,2013.813213616617,389.4521735462495,22.29798224683011,1
Sikkim,Winter,6.359645474690405,1.4031782373985031,28.564237184902513,308.6460127084973,32.069808945285246,33.036217359417606,0
Manipur,Post-Monsoon,7.784952678859316,3.59562818230387,23.26931712382435,38.91328872340937,117.74615324265386,16.918660749162896,0
Arunachal Pradesh,Monsoon,8.388571537502857,6.291297444785787,3.5145606202819812,1130.5388006201447,544.1668796550516,16.60428875288494,1
Assam,Monsoon,6.066009790523739,11.68558763446747,26.496807661627376,2624.362644453856,344.5768785414665,16.43552542802158,1
Manipur,Winter,8.363417953898033,3.0028082816774804,12.47362362666466,121.58301979209881,84.28103235301344,32.68825920960593,0
Tripura,Monsoon,8.097967681469765,6.234465377725373,24.61206915303605,4318.865826393265,684.4460463303263,33.78148677457534,1
Sikkim,Pre-Monsoon,6.5784075996553355,3.612609581205115,7.568304547124938,544.4154127699479,126.41330368525857,18.26399206053069,0
Meghalaya,Monsoon,7.1390036014804465,11.987574358124764,21.201632022587763,3805.7726664650663,757.4283090524013,18.454800842431304,1
Manipur,Monsoon,8.418128329742382,11.968429997328116,34.24396642425811,1638.5376990300902,680.0434310052271,22.372228212381,1
Mizoram,Monsoon,7.119846641012458,10.8606937763033,33.147179472162804,3776.368318949605,649.3094512918124,17.234695574402885,1
Manipur,Monsoon,6.058453688649722,11.75212790807544,36.377314748350756,3755.9911878733137,326.49880414251885,31.39398421824699,1
Manipur,Pre-Monsoon,7.230422030166826,2.5114155374570006,4.669395965168787,269.6872375305851,53.59350722612021,31.92804921617089,0
Mizoram,Monsoon,8.28061632303616,12.115595937146693,8.79899147064685,2648.6687333020873,488.104044098505,25.998736463581878,1
Nagaland,Monsoon,7.677094938141254,13.243474285305854,40.3153581353244,4211.917919476091,459.07891348973186,25.679527081090605,1
Sikkim,Monsoon,6.684075447218663,8.563832455326757,37.54415371078063,1069.258184017501,764.1135814531116,32.989844052839146,1
Arunachal Pradesh,Pre-Monsoon,8.333341273996918,2.4238047920287067,45.49156770015353,27.588861184258388,53.56935746911257,18.057115374455343,0
Assam,Post-Monsoon,6.95757046366643,0.7867851037218678,12.743146924611432,776.9606875069942,65.53305048258215,33.34011982537821,0
Sikkim,Pre-Monsoon,8.462231732268767,3.8073721408833126,38.032949091033764,272.40314834252837,108.90268099488024,33.26748639187532,0
Sikkim,Monsoon,6.940945739145858,11.862219290315595,18.60578424647128,2593.6829187850853,359.59075297791503,19.801883502283474,1
Mizoram,Monsoon,7.844969240495214,7.444459794429793,15.788528720211437,1606.103436725249,362.9181810637119,15.404525746478846,1
Sikkim,Post-Monsoon,7.410065174376651,1.4617190901579464,36.70961590601015,581.9473511603778,85.97650878065339,30.9620499157327,0
Sikkim,Post-Monsoon,6.521011037753644,1.873820478087331,20.51234525253451,532.0749065112834,139.16475291918803,20.14140904423629,0
Arunachal Pradesh,Winter,6.735202690651128,0.7470630912064502,19.57205841912531,687.2746152320051,84.65852096048009,34.752080252996805,0
Arunachal Pradesh,Winter,7.6727321436496885,2.140828834997497,45.87661645323447,544.7254346821578,83.77812837818435,33.40937873662551,0
Nagaland,Post-Monsoon,7.067422549116653,1.0002290095508881,1.965420950110014,347.5194260203721,113.07945110837765,25.65163761726975,0
Mizoram,Winter,8.162435622915195,0.8418121809961474,29.675258291282685,106.04891769848871,145.9924526063698,31.521367255221982,0
Sikkim,Monsoon,7.819091603592389,14.322507660836306,40.157915259140545,2337.1163276502057,616.0285517009038,18.460261901048387,1
Manipur,Monsoon,6.37367877492935,12.075825160546444,4.536423209810852,4698.165901243647,605.1493570424442,18.288451350609265,1
Tripura,Winter,6.731920510818092,2.532587392581173,3.5236924315737994,262.67880763792084,31.207808015211913,26.011229775867704,0
Tripura,Winter,7.90341955871633,2.1392297825977424,47.8410326558531,496.18049850643644,12.7237689604772,33.547463214159094,0
Manipur,Winter,6.633577321313111,0.6876096195723379,31.20841354089585,225.13659299422062,46.0386155573055,15.936282763131599,0
Manipur,Winter,7.469959259558267,3.1328389366764258,18.616951080105075,751.976089753608,113.0565159678545,24.582853794491157,0
Assam,Pre-Monsoon,8.484485185832092,1.0857939427192753,48.18134814898119,378.38985634959477,100.74173174511024,28.780420294928277,0
Tripura,Monsoon,7.143753939367748,9.490904587543373,1.9372623575855896,1085.831016572579,439.5537158844869,17.073592361639594,1
Meghalaya,Winter,8.392527128530567,0.8632748516298837,48.65063540600347,184.17634154045996,70.07387874303231,23.91478909509422,0
Nagaland,Monsoon,6.039299604444826,9.5864278968497,14.896176781314951,4478.352291217723,755.282647815103,22.624929644729892,1
Manipur,Monsoon,7.641088225512731,13.732592463110949,32.09319289936741,856.1372731363635,562.0063290635248,30.09067035120818,1
Mizoram,Pre-Monsoon,7.46485518710418,3.8624390906608506,35.2569623435905,390.06871977265564,124.1237135889255,30.33219589851722,0
Nagaland,Winter,6.203675908366104,1.1876952056109242,33.097288863424204,372.1076299831244,122.34909209929559,34.9288316481674,0
Nagaland,Pre-Monsoon,8.247081840035317,1.2247236389573648,37.80826788969207,455.5379365655259,48.20848453784008,23.30255710944787,0
Mizoram,Monsoon,8.015025880155587,9.439724422636269,27.621570354283477,4112.740057125229,405.6501857329066,25.568431067318222,1
Arunachal Pradesh,Post-Monsoon,6.736349777814447,1.341366547608768,25.78961193031837,22.640609793665572,128.3016963055877,18.901451610978043,0
Meghalaya,Post-Monsoon,6.724453685501133,2.8173684053682284,28.594071047193008,509.84436940564706,125.55259672909865,18.878525069257208,0
Meghalaya,Pre-Monsoon,8.045194882050431,1.5973407523355314,36.13487639936989,380.93220976670773,98.62181035759119,24.447686755826457,0
Assam,Post-Monsoon,6.70123101223526,3.7069747487415228,16.05816427644296,591.0662585658625,118.66850793477141,34.16844609373736,0
Mizoram,Winter,6.67174095678128,2.8435944599442937,40.36563467264127,200.44062646614492,91.57117108445692,25.995128167736425,0
Sikkim,Winter,7.693840829185461,0.5360411661443361,23.0360446777076,233.31240871450373,26.915086205293306,18.799343000044033,0
Manipur,Monsoon,7.222787792190653,7.66145446200588,2.5507666679306262,1766.6132976190538,400.8299808477727,20.034246721026115,1
Meghalaya,Winter,7.759868021024458,3.086744781060494,31.459803286592148,183.4926434223714,43.67852224031773,16.075043537623902,0
Meghalaya,Monsoon,6.276564306978828,8.163443841137283,46.611857453383095,2303.368226660121,789.6543931819847,19.14882473531219,1
Sikkim,Post-Monsoon,6.878157954168579,0.6075950487910005,42.64475288082104,676.9958337595626,15.32676571439973,16.01381698337256,0
Meghalaya,Post-Monsoon,8.225824538523536,1.0675239372753533,11.045433097688512,341.51086729138797,73.66432342416596,33.10721179434187,0
Arunachal Pradesh,Winter,7.925814627558048,2.255324909168575,33.01760517068856,579.153081868857,37.03140118680572,23.803871493482184,0
Nagaland,Pre-Monsoon,7.555752668013157,1.5998235641184366,48.90892597243998,692.2005302878798,69.2084050478108,29.688043959037334,0
Manipur,Winter,7.061551397070625,0.9214132901886156,20.80134778085721,727.573826942037,134.97138048756705,26.098158144545973,0
Arunachal Pradesh,Monsoon,7.161700944069983,8.618153158853339,2.1233934346027494,1238.6355392151659,614.4988380734078,28.151942763145204,1
Arunachal Pradesh,Pre-Monsoon,8.117420212677626,1.4524019441761125,1.4575476091387152,189.87612504704052,95.72927807344276,29.751589954187253,0
Meghalaya,Monsoon,6.161099595061292,7.333609446348035,27.40732587179686,3767.3845383473063,441.6096619368285,30.189757584182516,1
Tripura,Winter,7.3788728224328,0.7549657360780546,21.494606633382507,252.21202973085798,57.804726950022136,19.940306615368733,0
Meghalaya,Winter,8.444766553900198,1.9915101422879218,9.991814602812365,606.1794098760892,63.090643084034724,34.94992205096017,0
Manipur,Monsoon,7.767707930403373,7.890764803746792,19.61073158847087,884.1279597492122,738.2116785383173,17.643520645631178,1
Manipur,Pre-Monsoon,6.268668746454736,1.3325679085044086,2.852100447364736,613.0225889948142,91.86640117519819,26.351633836886414,0
Mizoram,Monsoon,7.247632017286801,11.497855320210636,22.958809311988276,3231.732371455266,586.0276728329771,24.848681902128607,1
Assam,Winter,7.138858262280801,2.868472064640206,48.557255800295415,21.693265564899136,105.12577873287091,19.828341230759712,0
Manipur,Monsoon,6.832513080533443,7.945668604751052,28.888941423936675,4485.022308980302,746.7265606919825,27.275199475441,1
Sikkim,Post-Monsoon,8.109304459625404,1.956237172042334,36.219798930574406,719.1609582812486,43.36884036434801,26.74783170457971,0
Tripura,Pre-Monsoon,7.1347251251755415,2.405821539857839,9.382095788715073,576.2179435381129,54.116635846188885,28.368083557363576,0
Mizoram,Post-Monsoon,7.521511924329128,3.069862944573586,6.0161658294198785,365.57413713444265,115.45182479407197,23.184866599305018,0
Manipur,Monsoon,7.2244863007427025,7.477721721537128,40.59550166011817,2248.7883732289383,579.1717659079525,23.39281551150427,1
Nagaland,Monsoon,8.324781314852892,13.333437061340502,14.006250749132803,4052.057538201812,683.6091289453545,30.515906446216487,1
Tripura,Post-Monsoon,7.38530090723815,1.4161105509665408,22.86661779840552,731.9361460698963,146.16519433504843,15.302808165411935,0
Nagaland,Pre-Monsoon,7.314572337769126,2.285825871731165,20.417099797473163,794.8316078979581,144.93152371897537,25.258182120233094,0
Tripura,Winter,6.8823116077774245,0.9818630202899399,47.50508789083504,384.9790261351638,28.534276581181047,30.669600878684555,0
Mizoram,Winter,7.4091508759822515,3.5937508046405924,45.936699180819524,384.14136240953934,49.330621005598886,25.090298999790257,0
Sikkim,Post-Monsoon,7.692445753791484,1.5989850172272624,33.182678215796095,439.01801594278277,129.21707354393612,25.252828793146755,0
Sikkim,Monsoon,8.290844036112341,14.96571064735157,23.403439878580436,3478.8495234119027,332.0731582429339,23.355111249672454,1
Tripura,Post-Monsoon,6.324236342061592,2.94182786579392,19.778805895639866,573.1173895007897,117.72503770514754,18.829848364673953,0
Tripura,Monsoon,6.412256971571249,14.211334470072474,2.9235757944885368,1422.8988239494452,374.1673757663387,16.244119345613555,1
Meghalaya,Winter,6.182868706791696,2.4041093307208756,18.738686408893006,172.92917299853585,84.43159372965164,18.949921095562686,0
Assam,Monsoon,6.773798957548259,7.66811480890896,15.267005759351138,2556.506505567779,465.3816521616325,34.91566542673468,1
Meghalaya,Pre-Monsoon,6.776047254560047,0.8413647611779289,12.296158544844921,411.9661991316434,133.41438149612696,31.291404232875596,0
Nagaland,Winter,7.005964784477781,3.4797697046530702,30.96856054308155,150.76153365890818,24.44491678903072,30.3624770844467,0
Assam,Post-Monsoon,6.165339533789459,1.5348521871848573,6.244830616649555,272.2048696258271,72.12794967332088,21.550868326990624,0
Manipur,Monsoon,6.207616061247018,14.507499455799211,37.56744252808096,1485.8241625421645,475.08765095644196,26.528024993120628,1
Manipur,Pre-Monsoon,6.128994470986786,2.4421641172933697,14.052060124574284,467.7787738361153,147.60578085101832,18.009308384011536,0
Arunachal Pradesh,Pre-Monsoon,6.3393569790966335,2.3524139232384673,20.601441377787307,121.6357245936378,93.01769660369712,15.352938218717895,0
Meghalaya,Winter,6.123214532858344,1.7192130123966916,33.760828712786015,554.2733301151592,85.02821479223141,26.274046988341013,0
Mizoram,Monsoon,7.248586113817622,14.888223036931574,0.4745462333604511,2948.430211877931,726.7045165235604,22.746710255013863,1
Assam,Monsoon,7.95705374960301,6.18284094124456,23.584688944921606,3687.8863737746296,689.6334140151018,34.26673149819201,1
Meghalaya,Monsoon,7.480067195100972,5.860808788039252,17.214791542495057,2544.5419914039617,686.6316557882726,34.92895883107094,1
Mizoram,Monsoon,7.59879129135797,6.191062136790225,27.733213135844885,3730.1623206374525,653.0153404566395,18.83481090198369,1
Meghalaya,Post-Monsoon,6.01417200468981,2.612949307769217,7.120736250060072,594.6065980651385,41.54389399170183,19.899536463886925,0
Mizoram,Post-Monsoon,6.172829136740294,1.6684246520997839,37.2484922193745,107.81983377881875,16.309518017056075,22.086782784427413,0
Assam,Monsoon,8.035735800496159,9.256431276848387,27.719334227998132,660.6040490830828,461.32421161264267,19.122815317721532,1
Meghalaya,Post-Monsoon,7.303246174810298,0.6816348228568772,33.118452283472685,216.60091088659078,63.48889638510142,31.552924728286275,0
Mizoram,Winter,6.832810678557732,2.2766515971539825,0.7357893172159402,288.83590347654945,67.71314352616821,32.498403474724924,0
Sikkim,Post-Monsoon,6.539164674703337,2.4476735435624173,2.65160585554694,347.9595132331857,144.97365245863375,31.229665835017112,0
Assam,Post-Monsoon,6.8169774658853495,3.6254330901776286,21.511326866634594,677.1059063947903,82.38908646056788,22.32792216356536,0
Meghalaya,Pre-Monsoon,7.476694191175423,3.6986337282534882,19.502998977295245,492.7525471096196,106.94376269795663,23.017917391771334,0
Manipur,Pre-Monsoon,7.281746824242265,3.8345609128747715,22.783199115703017,52.97105107820394,74.79124904941857,33.59949317612399,0
Assam,Monsoon,6.068818710663895,10.395435450663065,21.500514011780638,1712.6340606394583,539.4965527069546,31.336153483144827,1
Assam,Winter,7.326853016497559,3.7832905308718905,8.960684163102655,376.75091598115785,132.63560420581388,26.66745439910946,0
Sikkim,Monsoon,6.322977581681828,14.077608011543594,45.92759880040009,656.3027354828096,765.5463274734916,34.96499936489282,1
Nagaland,Winter,6.058897346457057,0.9264552880372265,17.136869424209785,311.8758299605883,79.72725104745287,26.177977957411418,0
Sikkim,Post-Monsoon,7.465698958039302,0.6233707695603565,40.11060826885351,12.582063120339006,117.76586514426246,17.522521893313098,0
Sikkim,Post-Monsoon,6.289701239134284,3.145327031076035,35.351761186609046,482.7409934009803,28.688209630667764,26.04655900781631,0
Arunachal Pradesh,Monsoon,6.363190530420081,13.760792631334478,19.532153136347517,1318.535502666598,474.43755764451316,24.207867023867017,1
Nagaland,Post-Monsoon,8.084770773252751,2.9705024961469775,6.520021238178936,273.18904914106844,88.50407871902749,17.71354385137006,0
Nagaland,Monsoon,8.030085231731967,7.088724740391333,2.660232226527609,526.4086087016182,482.62293084547036,30.050880368809274,1
Sikkim,Pre-Monsoon,7.497373402451377,1.889669474520028,49.730057855026274,612.1348329955815,79.53013015424649,26.43061740905253,0
Assam,Post-Monsoon,6.5747356780313755,2.091323689367564,45.80881824486413,94.44248805520267,18.91243842596976,32.36979997886202,0
Assam,Post-Monsoon,7.500370457248392,3.5070362303160145,41.9995155893928,628.9814319964242,78.85281892399948,18.30495792757227,0
Tripura,Monsoon,7.253411767850702,12.82438113017955,10.308263566806557,1071.7387817411918,753.750566610954,33.46121329696898,1
Arunachal Pradesh,Monsoon,6.874492191186844,13.711394712385507,44.64730876313317,3693.6761690866892,782.6506817261143,29.916387393927252,1
Arunachal Pradesh,Monsoon,7.060970897649357,10.791399307288678,35.454646597787935,3520.8147877982956,485.2099784890252,21.196639799202927,1
Manipur,Winter,7.889861774736202,3.3059600799902014,23.492333099363677,138.1738648971059,15.56197959155817,33.40288585023984,0
Arunachal Pradesh,Pre-Monsoon,8.215048576209103,3.100694445530609,33.20796776778146,106.56588357591538,75.0038780371034,17.321353324872963,0
Nagaland,Winter,7.88896968283496,0.5616943969929831,25.480696943239067,120.8310840234075,57.6522542122105,15.091257777666753,0
Nagaland,Monsoon,7.179736990372545,10.243831864982528,0.3970398383445817,3609.2281404054565,484.9228189534652,24.271155777101097,1
Sikkim,Monsoon,7.934992334060754,13.76444029012031,6.9989694263288165,2150.235329596925,529.2569230341005,18.58150189028795,1
Arunachal Pradesh,Winter,8.35721418640993,1.6456378825601656,21.63093682339994,28.83446624212282,122.50878368979313,15.3041570837098,0
Tripura,Monsoon,7.651807598012709,6.296945432967943,21.057570026156252,1014.2680632239947,484.1280132018518,22.55129808804505,1
Tripura,Monsoon,6.343414782083015,6.38758191650906,9.244516315242429,1058.2607865162104,571.9552450865174,15.036597705004038,1
Mizoram,Pre-Monsoon,6.02898099709363,0.5067872359599859,23.030117737166776,358.1778144468997,15.868549959191519,26.34901366751663,0
Assam,Post-Monsoon,7.916622902111996,2.5978501810522983,41.727546813685215,432.7998644993998,53.79984297483049,24.89601419734705,0
Meghalaya,Post-Monsoon,6.444432986468203,0.6794977837572677,41.36950963142638,661.575885573244,99.34421199194725,21.589613384084753,0
Manipur,Monsoon,6.61282839088446,10.382125609509423,31.479566601336245,639.0803374291215,377.80655149577785,15.503422807834726,1
Assam,Winter,6.426613887149654,3.8846333179661507,43.15045048631861,638.6885587758721,134.60744710120656,34.38974065485836,0
Manipur,Monsoon,8.412983759897534,10.234460785084984,43.344533208329835,3618.626495685068,599.830761711969,20.60993954425877,1
Mizoram,Post-Monsoon,6.589312079986813,3.7196400388835724,33.82281498600052,529.7404810556066,15.682403148756173,26.211613913291576,0
Assam,Post-Monsoon,6.705525135736192,2.7011445480332728,48.86813890854574,244.894135122064,20.19595201204567,34.392029625626606,0
Mizoram,Winter,7.067784481987145,1.820227611730559,49.74096947700107,283.90340411446,55.31937218336562,34.50184646082276,0
Meghalaya,Pre-Monsoon,8.186262453554317,1.9727602266970055,3.350421321777536,95.84031682103931,17.21448237464432,29.4776839190327,0
Manipur,Monsoon,7.4099542443606365,9.354325983782385,41.29811416156207,3107.671440879036,497.81469661489393,32.550249634315854,1
Arunachal Pradesh,Pre-Monsoon,8.118783722570416,3.2385135649645416,11.149578412489081,538.2777852158354,92.14640025820316,31.015171296015897,0
Mizoram,Post-Monsoon,6.708787176449292,3.5804580289237102,25.80332664527666,470.11867386799076,109.74556252447157,16.430227682564865,0
Manipur,Monsoon,8.058315801545408,11.96753791061003,8.581319052665654,2689.026972482349,326.6361750755918,30.868444651226454,1
Sikkim,Winter,8.315462554393497,1.3399775241669398,26.539684853951883,319.407026536859,102.55794453535204,16.09172841134,0
Sikkim,Post-Monsoon,6.532215460352637,1.001236183809423,43.070399328275435,354.2093760119254,57.47005222716244,17.233497650468365,0
Mizoram,Winter,7.6218272694674,2.161042672647431,9.127594152968332,560.1247966499257,19.468758221597515,20.794191769401095,0
Nagaland,Pre-Monsoon,7.773568809295943,0.5434156082976557,29.317167060432244,757.6080311706364,98.96691660064793,26.627524801850758,0
Meghalaya,Post-Monsoon,6.013996769586262,1.5912947933743107,18.813837228187413,721.0996963963578,33.78847786527075,27.180170965117348,0
Meghalaya,Monsoon,7.947346630401173,9.343106242275198,41.18906568532263,4043.7362606034453,615.4101928875201,24.158473574696995,1
Sikkim,Monsoon,6.640358023313289,7.866621737246936,42.86096664742817,1934.6040478678563,501.2055208558014,33.29386711241142,1
Assam,Post-Monsoon,7.126950904033482,2.944332308150546,41.48293794898546,334.29191478908433,84.22515219179756,15.232022758262602,0
Assam,Monsoon,6.4351891395153915,7.341639236631031,10.573933962757959,1304.6488011717129,614.4961755887091,16.698666274892783,1
Sikkim,Monsoon,7.886241055618439,6.444051425107958,39.1602669005707,3489.35682203219,347.7714233537038,28.848813114844805,1
Meghalaya,Pre-Monsoon,7.710768609058086,1.7248568921426224,49.66939549299818,610.7537640691766,65.14448260035047,34.29401051893968,0
Assam,Winter,7.762998455138598,1.2250443152729273,34.931446514512956,221.41422907238402,111.9795098220432,28.26305256145148,0
Meghalaya,Winter,8.31043432854875,1.429946168061691,44.18225334439032,215.0832006302015,71.25050614011543,22.95526408141326,0
Meghalaya,Winter,7.1061307501440085,3.3666467199290673,20.0092774099717,106.34184387150772,73.6483542661511,33.64449211579321,0
Tripura,Winter,6.088417310796802,3.3015436928389117,14.953270750066972,489.0329576350726,24.362940889832316,31.0436625725241,0
Assam,Post-Monsoon,8.091701131356446,2.7968265988424283,39.908367723336994,158.0322088942352,21.524281134689293,19.599558037036182,0
Nagaland,Pre-Monsoon,6.0203747350832915,1.8397612330320274,3.6915759728295194,177.11482533544907,52.5294208405963,32.44039199063478,0
Manipur,Monsoon,8.183315751255122,7.487537754502053,47.043787351591085,3330.640754270444,609.6273286777616,27.20629957081401,1
Assam,Winter,8.210200548258607,1.3943907860446134,40.477069761796535,91.27885765905047,105.91643358740686,27.74243493028821,0
Sikkim,Winter,6.390437892265354,0.608877208587269,46.83284666711106,779.9347488938092,132.11533038756,24.001556026315086,0
Nagaland,Winter,7.660465046065264,3.610210523805795,11.107990661043466,373.2325165771414,85.30972802907964,33.242741315607084,0
Arunachal Pradesh,Post-Monsoon,7.290530373557366,2.9699141087370804,7.030306054095781,131.66519779944772,133.4050453330126,34.302248060240515,0
Manipur,Monsoon,6.416166082434572,12.212347069796035,24.775034476409587,1902.6465122179618,692.5170187166398,15.174856318244048,1
Assam,Monsoon,6.448526533908374,11.344654377778436,24.95076727903039,823.7303954282567,467.33936430174685,18.075112157609347,1
Nagaland,Post-Monsoon,6.486745056230999,0.8660525573477179,46.65076435708518,592.214021648027,115.42189361477833,17.29742294692373,0
Tripura,Winter,7.191273575008265,3.0739948029169355,42.33685298024889,298.25343496883437,87.37741600508988,19.0356981248804,0
Manipur,Pre-Monsoon,6.592647088667892,3.3424648067003515,20.528373287717795,649.8522786216614,100.89165384738386,15.778399016602517,0
Assam,Pre-Monsoon,6.273116350126952,1.4259346164068627,30.131942772886077,387.15108934113033,99.87344227682631,20.53830578059015,0
Nagaland,Monsoon,6.43619906202766,8.95682290134129,4.335766642482031,843.0948363695148,488.2049516003458,25.24289568477612,1
Manipur,Monsoon,7.180646340888869,11.671869601439898,12.906010145043624,2921.8180737368652,395.3411935523522,17.99444272639604,1
Mizoram,Pre-Monsoon,6.86196392529423,1.9270975072375822,1.5201370774705292,655.1153748598198,54.767950448085024,19.99913344294955,0
Mizoram,Post-Monsoon,6.931484687054001,1.9345400981070273,41.51292610519195,85.29200128812299,115.26542736770642,17.987372365704484,0
Nagaland,Winter,6.913213923941772,2.1674588588662838,24.645780512811754,305.8623571382722,58.75565804108478,30.087687955232255,0
Nagaland,Winter,6.678671644726782,1.2470271095309773,23.021405176699027,275.0830674746967,41.58192598730807,26.87648919476708,0
Manipur,Pre-Monsoon,6.527370383700936,1.54389874732543,32.138560117702056,580.0743155744184,108.71825638320541,31.39963921924612,0
Manipur,Winter,7.261708024090368,1.8846707802009006,27.452974080711197,768.2838891216243,135.68035702071424,28.684809528625035,0
Meghalaya,Post-Monsoon,7.772884233536597,2.1016023773330748,48.807964743561165,633.480115375727,109.69341184984252,21.76208142887245,0
Assam,Post-Monsoon,7.862334013211658,3.5168322754308203,0.1819951313999757,332.94401930439363,14.722135520221949,28.35865676888067,0
Arunachal Pradesh,Pre-Monsoon,6.697229869012671,1.2743853567785401,34.4758985149776,225.63115650390435,124.33542563718103,32.69712182982365,0
Arunachal Pradesh,Winter,8.037119898221373,1.274512903511178,17.150167476764715,482.63586892535693,93.62816790279298,24.52501888239064,0
Meghalaya,Monsoon,7.667043633471813,5.847571585984733,45.61054452890687,1368.9867240799742,398.45059116479473,16.19878174283274,1
Tripura,Pre-Monsoon,7.340932922108687,1.7345975311991295,10.720677643770482,92.77352479219009,141.65157852397576,34.6353650010782,0
Assam,Pre-Monsoon,6.658396734920581,2.3057488956127346,6.737767361352076,75.29161345161329,135.77271588997297,27.395214251265326,0
Manipur,Pre-Monsoon,7.720977970804823,1.1450149484171874,4.752494789479245,671.8449461684736,92.97350880774431,27.29483199849502,0
Assam,Post-Monsoon,7.100391946154545,1.8556721582195017,27.80031409934054,665.6004400200978,64.15483984613485,31.013825380834465,0
Assam,Winter,6.896634759409265,2.308086329006536,34.55923308821054,439.0564566942652,110.7814136831738,28.01051595845425,0
Manipur,Post-Monsoon,7.6354411275095195,3.0227709510695036,12.792843353953476,174.84960238077113,86.88845475949898,18.982073816387214,0
Manipur,Winter,8.326483706628695,2.3000515293623978,11.020826037599003,386.85000943089585,90.44980412397209,17.616390042875185,0
Assam,Winter,8.361599287490439,3.9034000984926784,30.54831437649817,74.30494515140674,112.32840862937014,32.51490057880341,0
Arunachal Pradesh,Pre-Monsoon,7.232662519102668,3.755822167276969,43.53271518399896,537.7583291148513,102.82622170624055,22.359682418170667,0
Assam,Monsoon,6.818187751445186,7.9305312016372955,23.580092185593436,1013.26134015216,340.5494494000585,31.53381787857613,1
Tripura,Monsoon,7.492576841413818,9.286518492156475,45.77786640265939,4461.013521263811,587.4590803116496,17.522219127288857,1
Mizoram,Pre-Monsoon,7.1642802383216395,0.5794800878099542,21.899881792164127,640.8129675029318,75.29361576081949,17.823806108645627,0
Tripura,Winter,7.676907024500318,2.6468145335720155,12.79684435171241,506.9555290467642,108.51348692822069,21.51460244159191,0
Arunachal Pradesh,Winter,6.281387701334187,1.9156702280547666,1.1588126996339432,15.508141283460617,52.503346828787585,20.719352542915992,0
Meghalaya,Monsoon,6.526239164718507,5.299644789703563,9.5776890680011,4729.232544419665,703.6550097674738,20.733431720329094,1
Nagaland,Pre-Monsoon,7.29317629931381,1.3128218610690063,31.649651218284664,124.37078990499363,69.35918343857259,17.694340041200714,0
Manipur,Post-Monsoon,7.272561253862855,1.756181641185409,27.769522556883047,582.5613951415343,97.81702269027375,34.120082784214055,0
Manipur,Post-Monsoon,7.796461136979804,2.5391572603232246,39.73715481652956,588.1179030915379,140.94108534751336,25.610335231122612,0
Tripura,Winter,8.363312089215515,1.9298327398327224,12.544952410250582,139.1343098866704,22.978943579401523,21.962662271271313,0
Manipur,Monsoon,7.108333094744653,11.30951673979861,37.394173765720254,3514.57188971953,733.7416732734453,29.09127375498663,1
Assam,Winter,8.162964748830175,3.488404673028233,32.25951414908261,124.55070581878046,67.73615834084507,30.61616887205785,0
Assam,Pre-Monsoon,8.455385521325798,2.953296725412248,17.705510804026446,219.85772936262128,92.74752090334219,23.115772320470477,0
Nagaland,Post-Monsoon,8.030746434320235,2.792013775850598,28.07541925484316,236.4509768818121,69.8744811698166,32.35886030982743,0
Tripura,Winter,8.14633808170724,1.6988190778247823,1.9099012241829083,481.7439535048971,145.51083583082416,21.576324354399688,0
Assam,Winter,8.128150192144647,2.7865332963895098,9.576383523063997,524.7930009096378,139.855935564657,18.778113080609987,0
Meghalaya,Monsoon,6.519812863112529,11.222106745485643,27.049537568045253,2736.9193284118464,426.5334659279764,32.66129293034162,1
Manipur,Monsoon,6.344365289587158,8.093833589612771,28.676036945319066,3047.7051746764173,535.4078669177293,34.84544434567402,1
Tripura,Monsoon,7.7355950777274955,6.781358710338426,40.7113989231735,3691.549250041609,696.4344918949954,30.037196273466378,1
